window,gaussian_id,affected_bR,bR_total,A_n,A_c,A_opportunity,D_opportunity,A_support,D_support,A_cap,D_cap,A_G0,D_G0,A_simple,D_simple,A_oac,D_oac,delta_G0,delta_simple,delta_OAC,delta_OAC_minus_delta_G0,A_low_evidence,D_low_evidence,A_OAC_above_threshold,D_OAC_above_threshold,A_OAC_topK,D_OAC_topK
W2,119876,0,0.0,13.0,13.0,13.0,13.0,12,12,0,0,6.686887242652189e-05,6.686887242652189e-05,0.00014256371533227314,0.00014256371533227314,6.686887242652189e-05,6.686887242652189e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,121613,0,0.0,84.0,71.0,60.88046318703509,60.88046318703509,58,58,0,0,2.90829903994348e-05,2.9082905469953364e-05,5.438345835263366e-05,5.438335474122766e-05,3.9446437793953394e-05,3.944632260065791e-05,-8.492948143666362e-11,-1.0361140599462158e-10,-1.1519329548125967e-10,-3.0263814044596046e-11,0,0,0,0,0,0
W2,124349,0,0.0,63.0,47.0,44.96303232772165,44.96303232772165,41,41,0,0,0.00013787999983270994,0.0001378799998417327,0.0006164784200566564,0.0006164784200568632,0.00018867213792968585,0.00018867213794203242,9.02275758447868e-15,2.067573542929857e-16,1.2346569079613179e-14,3.323811495134499e-15,0,0,0,0,0,0
W2,125398,1,1.2866511344909668,91.0,76.0,59.75184742998158,59.75184742998158,57,57,0,0,0.00014907190649073352,0.00014896466755068069,0.0002624844290084712,0.0002623458780558018,0.0002221399329983899,0.00022198013058142923,-1.0723894005283349e-07,-1.3855095266939637e-07,-1.5980241696068615e-07,-5.2563476907852664e-08,0,0,0,0,0,0
W2,125743,0,0.0,63.0,55.0,51.98426955855286,51.98426955855286,48,48,0,0,6.603780241300051e-05,6.603780226863628e-05,0.00010156065312941898,0.00010156065290204414,7.90317136681314e-05,7.903171349536135e-05,-1.4436422977187613e-13,-2.273748409605675e-13,-1.7277004208792607e-13,-2.840581231604994e-14,0,0,0,0,0,0
W2,126027,0,0.0,10.0,9.0,9.0,9.0,9,9,0,0,0.00021802523770020343,0.00021802523770020343,0.00028486376499725906,0.00028486376499725906,0.0002347964098309883,0.0002347964098309883,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,127522,0,0.0,27.0,16.0,11.522246173203087,11.522246173203087,11,11,0,0,0.00019678635698298046,0.00019678635913881974,0.0006235891920281381,0.0006235891992436481,0.000393008653412791,0.00039300865771829023,2.1558392820485855e-12,7.215509982040624e-12,4.3054992080251986e-12,2.149659925976613e-12,0,0,0,0,1,1
W2,128319,0,0.0,20.0,20.0,17.231830325532083,17.231830325532083,18,18,0,0,0.00021415821697701176,0.00021415821552182024,0.00034626370772556405,0.0003462637058364402,0.00024207979852153776,0.00024207979687662087,-1.4551915174156743e-12,-1.8891238399987298e-12,-1.6449168958355964e-12,-1.897253784199221e-13,0,0,0,0,0,0
W2,129163,0,0.0,15.0,15.0,15.0,15.0,14,14,0,0,4.693064749972109e-06,4.6930806358129e-06,5.1382448501795465e-06,5.138258681762949e-06,4.693064749972109e-06,4.6930806358129e-06,1.5885840791080084e-11,1.3831583402292035e-11,1.5885840791080084e-11,0.0,0,0,0,0,0,0
W2,129458,1,54.508399963378906,15.0,15.0,2.2608202435743854,3.1987044226020585,3,4,1,1,2.7460196482328076e-05,4.126484175988784e-05,0.00013505152080038672,0.00016680276130506645,5.492039296465615e-05,8.252968351977567e-05,1.380464527755976e-05,3.175124050467973e-05,2.760929055511952e-05,1.380464527755976e-05,0,0,0,0,0,0
W2,130114,0,0.0,46.0,28.0,25.553099405640317,25.553099405640317,25,25,0,0,1.6904260747462826e-05,1.6904260747462826e-05,0.00020261920550470895,0.00020261920550470895,2.859981032012599e-05,2.859981032012599e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,130367,0,0.0,9.0,9.0,6.681355353012407,6.681355353012407,8,8,0,0,0.0003233563412487052,0.0003233563412487052,0.0005174983962969719,0.0005174983962969719,0.00039354859915297536,0.00039354859915297536,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,136283,0,0.0,9.0,9.0,8.693627743778084,8.693627743778084,9,9,0,0,1.8558466163338178e-06,1.8558466163338178e-06,2.375233774119822e-06,2.375233774119822e-06,1.900639163155328e-06,1.900639163155328e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,136568,0,0.0,8.0,8.0,8.0,8.0,8,8,0,0,6.754916194040561e-05,6.754916194040561e-05,6.658769850678181e-05,6.658769850678181e-05,6.754916194040561e-05,6.754916194040561e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,136805,0,0.0,23.0,20.0,17.968346446028754,17.968346446028754,18,18,0,0,0.0001623532792859558,0.0001623532792859558,0.0003317310894016633,0.0003317310894016633,0.00019953884792786602,0.00019953884792786602,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,138039,0,0.0,21.0,19.0,17.0,17.0,15,15,0,0,6.757991425166394e-05,6.757991425166394e-05,9.832519141027121e-05,9.832519141027121e-05,8.04522788710285e-05,8.04522788710285e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,138478,0,0.0,66.0,57.0,51.76085411592318,51.76085411592318,49,49,0,0,0.00015033796311384663,0.00015033796305872574,0.001112847779450453,0.0011128477799436948,0.00018872841144239408,0.00018872841137319748,-5.512089265927167e-14,4.932417321801275e-13,-6.919660157367336e-14,-1.4075708914401686e-14,0,0,0,0,0,0
W2,138809,0,0.0,9.0,9.0,9.0,9.0,9,9,0,0,3.9023021953552314e-05,3.9023021953552314e-05,5.057751641212251e-05,5.057751641212251e-05,3.9023021953552314e-05,3.9023021953552314e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,139212,0,0.0,22.0,20.0,16.000046359772654,16.000046359772654,15,15,0,0,1.538545387553976e-05,1.538545387553976e-05,2.521689994000207e-05,2.521689994000207e-05,2.0001043676009804e-05,2.0001043676009804e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,140502,0,0.0,12.0,12.0,11.223396042092315,11.223396042092315,12,12,0,0,0.0003165753505527391,0.0003165753505527391,0.0003514914616858565,0.0003514914616858565,0.0003327250762470251,0.0003327250762470251,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,140995,0,0.0,13.0,13.0,13.0,13.0,12,12,0,0,8.310940637994253e-05,8.310940637994253e-05,0.00018834925522591046,0.00018834925522591046,8.310940637994253e-05,8.310940637994253e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,141635,0,0.0,8.0,8.0,7.0,7.0,7,7,0,0,6.053524157323409e-05,6.053524111848674e-05,7.770650828374659e-05,7.770650784662186e-05,6.603844535261901e-05,6.603844485653099e-05,-4.547473508864641e-13,-4.3712472877488473e-13,-4.960880203809179e-13,-4.134066949445375e-14,0,0,0,0,0,0
W2,142254,0,0.0,94.0,93.0,79.00249662060325,79.00249662060325,74,74,0,0,6.657525827173513e-05,6.657525827173513e-05,0.0001183998029312663,0.0001183998029312663,7.86045670463668e-05,7.86045670463668e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,142956,0,0.0,71.0,66.0,60.0,60.0,58,58,0,0,2.4308565045304246e-05,2.4308565045304246e-05,3.5571063257230375e-05,3.5571063257230375e-05,2.8486599662465915e-05,2.8486599662465915e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,142963,0,0.0,78.0,71.0,64.74373296321474,64.74373296321474,60,60,0,0,0.0003786054132056027,0.0003786054132056027,0.0005537061603820931,0.0005537061603820931,0.0004516141696796153,0.0004516141696796153,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,144906,1,0.0003351483610458672,35.0,22.0,21.0,21.0,18,18,0,0,0.00023912512971122624,0.00023912031803305923,0.000851751062705528,0.0008517510567950674,0.00037303520234951293,0.00037302769613157237,-4.811678167015998e-09,-5.9104605975093816e-12,-7.506217940560136e-09,-2.6945397735441377e-09,0,0,0,0,1,1
W2,145339,0,0.0,90.0,79.0,66.28880243393085,66.28880243393085,62,62,0,0,0.0001269076869062216,0.0001269076869062216,0.00023148997184502032,0.00023148997184502032,0.00016971867717333777,0.00016971867717333777,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,146206,0,0.0,31.0,17.0,17.0,17.0,17,17,0,0,0.00020845531132644118,0.00020845531132644118,0.0006793744207766106,0.0006793744207766106,0.00034742551887740204,0.00034742551887740204,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,146342,0,0.0,68.0,61.0,57.0,57.0,55,55,0,0,7.790280735060365e-06,7.790280735060365e-06,1.1439288061867433e-05,1.1439288061867433e-05,9.195085457776168e-06,9.195085457776168e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,146637,0,0.0,34.0,28.0,26.0,26.0,25,25,0,0,0.00020594204373552646,0.00020594204459152145,0.0007435650996041124,0.0007435651008543713,0.00026085992206500015,0.0002608599231492605,8.559949895171198e-13,1.250258902484036e-12,1.0842603399320583e-12,2.2826535041493845e-13,0,0,0,0,0,0
W2,147070,0,0.0,66.0,62.0,58.098459079403995,58.098459079403995,57,57,0,0,3.0598644689336794e-05,3.0598644689336794e-05,4.173955967200452e-05,4.173955967200452e-05,3.44920817683216e-05,3.44920817683216e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,147666,0,0.0,18.0,18.0,18.0,18.0,18,18,0,0,0.0002035310688863016,0.0002035310688863016,0.0004513700758948537,0.0004513700758948537,0.0002035310688863016,0.0002035310688863016,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,149802,0,0.0,9.0,9.0,9.0,9.0,9,9,0,0,0.00020646113262046129,0.00020646113262046129,0.0002194174497962105,0.0002194174497962105,0.00020646113262046129,0.00020646113262046129,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,150468,0,0.0,8.0,8.0,7.0,7.0,7,7,0,0,1.9527903873495234e-05,1.9527903873495234e-05,2.3211072022539335e-05,2.3211072022539335e-05,2.13031678619948e-05,2.13031678619948e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,151471,0,0.0,9.0,9.0,6.992567806756934,6.992567806756934,7,7,0,0,5.934490313090161e-06,5.934490313090161e-06,1.2319059192073308e-05,1.2319059192073308e-05,7.0182304468252054e-06,7.0182304468252054e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,151693,0,0.0,19.0,19.0,16.0,16.0,14,14,0,0,3.759472557356658e-07,3.759472557356658e-07,6.702536862208104e-07,6.702536862208104e-07,4.323393440960157e-07,4.323393440960157e-07,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,152227,0,0.0,14.0,14.0,13.791555424859608,13.791555424859608,14,14,0,0,0.00036132247207985656,0.00036132247207985656,0.00036069420007470203,0.00036069420007470203,0.00036555570000079067,0.00036555570000079067,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,153791,0,0.0,82.0,76.0,65.97373357480032,65.97373357480032,63,63,0,0,0.00012325945924278225,0.00012325945924278225,0.0001701826714559255,0.0001701826714559255,0.00015148989418361936,0.00015148989418361936,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,153815,0,0.0,71.0,65.0,61.000417921610705,61.000417921610705,54,54,0,0,3.565400804482115e-05,3.565400804602207e-05,0.00017146322411795283,0.00017146322411798717,4.113897554607175e-05,4.1138975547457416e-05,1.200916536353569e-15,3.434210381347835e-17,1.385664586545099e-15,1.8474805019152996e-16,0,0,0,0,0,0
W2,153979,0,0.0,20.0,20.0,19.0,19.0,19,19,0,0,0.00012070594680828606,0.00012070594680828606,0.00014017735303405537,0.00014017735303405537,0.0001259540314521246,0.0001259540314521246,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,155032,0,0.0,62.0,50.0,46.0,46.0,43,43,0,0,8.740520393704335e-05,8.740520399572043e-05,0.0005975647970389548,0.0005975647970827315,0.00011537486919689722,0.00011537486927435096,5.867707578502412e-14,4.3776722698229964e-14,7.745373624152424e-14,1.8776660456500116e-14,0,0,0,0,0,0
W2,156769,0,0.0,100.0,93.0,75.97646755940768,75.97646755940768,71,71,0,0,0.00013730957672926868,0.00013730957643823038,0.00021850500876667298,0.00021850500826053158,0.00017855497267663649,0.0001785549722981754,-2.91038298062124e-13,-5.061414069980341e-13,-3.7846109709679943e-13,-8.742279903467542e-14,0,0,0,0,0,0
W2,158434,0,0.0,11.0,11.0,11.0,11.0,11,11,0,0,0.00014585245122072428,0.00014585245122072428,0.000253708753926078,0.000253708753926078,0.00014585245122072428,0.00014585245122072428,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,158830,0,0.0,21.0,20.0,18.095086048432755,18.095086048432755,17,17,0,0,0.000504029735384934,0.000504029735384934,0.0006320421068016711,0.0006320421068016711,0.0005702961897049114,0.0005702961897049114,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,162333,0,0.0,20.0,18.0,15.00153025130598,15.00153025130598,14,14,0,0,8.747643088048707e-05,8.747643088048707e-05,0.0001989607673202541,0.0001989607673202541,0.00011048764564566557,0.00011048764564566557,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,162902,0,0.0,4.0,4.0,4.0,4.0,4,4,0,0,9.774524357908376e-06,9.774524357908376e-06,9.673782982915746e-06,9.673782982915746e-06,9.774524357908376e-06,9.774524357908376e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,164266,0,0.0,11.0,11.0,11.0,11.0,11,11,0,0,0.0005090869123126719,0.0005090869123126719,0.0005627278846417849,0.0005627278846417849,0.0005090869123126719,0.0005090869123126719,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,164884,0,0.0,13.0,13.0,11.953200051921453,11.953200051921453,12,12,0,0,1.0109541248171949e-05,1.0109541248171949e-05,1.1761848406218632e-05,1.1761848406218632e-05,1.0772898268659492e-05,1.0772898268659492e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,165232,0,0.0,70.0,62.0,57.99616347541888,57.99616347541888,55,55,0,0,9.233976067589214e-06,9.214678798790438e-06,1.4475357807185969e-05,1.4450185931482698e-05,1.1021879269554025e-05,1.099884562019481e-05,-1.9297268798775584e-08,-2.5171875703271053e-08,-2.303364935921483e-08,-3.736380560439247e-09,0,0,0,0,0,0
W2,165637,0,0.0,69.0,64.0,56.01600438216984,56.01600438216984,55,55,0,0,3.4010207669134482e-06,3.4010207669134482e-06,4.655069567844437e-06,4.655069567844437e-06,4.136805149568431e-06,4.136805149568431e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,165679,0,0.0,68.0,56.0,55.750918748524604,55.750918748524604,51,51,0,0,0.00023060625451688018,0.00023060625451688018,0.0011371448644597391,0.0011371448644597391,0.00027788108824059474,0.00027788108824059474,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,166339,0,0.0,78.0,68.0,60.0,60.0,56,56,0,0,2.4419181588888397e-05,2.4419181588888397e-05,3.664539144936972e-05,3.664539144936972e-05,3.1287076410763256e-05,3.1287076410763256e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,166658,0,0.0,89.0,75.0,65.0,65.0,59,59,0,0,3.640606491421015e-05,3.640606491421015e-05,6.809546703497846e-05,6.809546703497846e-05,4.9069044014804985e-05,4.9069044014804985e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,168162,0,0.0,63.0,58.0,53.0,53.0,51,51,0,0,7.586822069940682e-05,7.586822069940682e-05,0.00011894700597821547,0.00011894700597821547,8.917843485719748e-05,8.917843485719748e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,169049,0,0.0,20.0,17.0,17.0,17.0,16,16,0,0,4.350868174762823e-05,4.350868174762823e-05,4.987642930888892e-05,4.987642930888892e-05,4.972420771157512e-05,4.972420771157512e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,169365,1,0.1250753253698349,100.0,95.0,89.77041124108973,89.77041124108973,86,86,0,0,0.00028885511220171995,0.0002881113566158186,0.00044446161699375876,0.00044365661703160827,0.00032036685422805406,0.00031954196096044464,-7.437555859013444e-07,-8.049999621504919e-07,-8.248932676094213e-07,-8.113768170807693e-08,0,0,0,0,0,0
W2,171168,0,0.0,8.0,8.0,8.0,8.0,8,8,0,0,0.00017902197578223422,0.00017902197578223422,0.00023452151650541305,0.00023452151650541305,0.00017902197578223422,0.00017902197578223422,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,173487,0,0.0,23.0,23.0,22.0,22.0,21,21,0,0,0.0001943220565368867,0.0001943220565368867,0.00020336085996563124,0.00020336085996563124,0.0002017959817883054,0.0002017959817883054,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,173566,0,0.0,8.0,8.0,7.0,7.0,7,7,0,0,3.7720136333518894e-05,3.7720136333518894e-05,4.713805220495794e-05,4.713805220495794e-05,4.1149239636566065e-05,4.1149239636566065e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,180630,0,0.0,28.0,20.0,19.0,19.0,16,16,0,0,0.00019145382545444428,0.00019145382539354064,0.00035995357350305075,0.00035995357350272284,0.0002663705397627051,0.00026637053967796956,-6.090364757654898e-14,-3.279169470682408e-16,-8.473554974006148e-14,-2.3831902163512497e-14,0,0,0,0,0,0
W2,180887,0,0.0,22.0,19.0,19.0,19.0,17,17,0,0,2.0996351219276282e-07,2.0996351219276282e-07,3.3130232975044e-07,3.3130232975044e-07,2.3735005726138408e-07,2.3735005726138408e-07,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,182299,0,0.0,8.0,8.0,8.0,8.0,8,8,0,0,1.4001746194480802e-05,1.4001746194480802e-05,1.73956964058421e-05,1.73956964058421e-05,1.4001746194480802e-05,1.4001746194480802e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,182786,0,0.0,10.0,10.0,10.0,10.0,10,10,0,0,2.5907356587140386e-06,2.5907356587140386e-06,3.6611671149566103e-06,3.6611671149566103e-06,2.5907356587140386e-06,2.5907356587140386e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,183405,0,0.0,10.0,10.0,10.0,10.0,10,10,0,0,9.36129331421398e-06,9.36129331421398e-06,1.0572463086335828e-05,1.0572463086335828e-05,9.36129331421398e-06,9.36129331421398e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,183406,0,0.0,9.0,9.0,8.47126852054376,8.47126852054376,9,9,0,0,1.7055052896668916e-05,1.7055052896668916e-05,3.0096221094766082e-05,3.0096221094766082e-05,1.7778118343893124e-05,1.7778118343893124e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,184266,0,0.0,8.0,8.0,7.035754162276804,7.035754162276804,7,7,0,0,9.687635321142807e-05,9.687635321142807e-05,0.0001187204398852215,0.0001187204398852215,0.00010534089663857611,0.00010534089663857611,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,186157,0,0.0,35.0,25.0,23.0,23.0,23,23,0,0,2.8707824302915647e-05,2.8707824302915647e-05,9.369178030861882e-05,9.369178030861882e-05,4.1466857326433715e-05,4.1466857326433715e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,187877,0,0.0,23.0,20.0,17.0,17.0,16,16,0,0,1.5260943304502174e-05,1.5260943304502174e-05,2.0204747432253305e-05,2.0204747432253305e-05,1.9621212820074224e-05,1.9621212820074224e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,188433,0,0.0,71.0,59.0,54.467429220504854,54.467429220504854,51,51,0,0,1.3667527431768519e-05,1.3667527431768519e-05,2.7617538318396536e-05,2.7617538318396536e-05,1.753223240783679e-05,1.753223240783679e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,189405,1,0.007805881556123495,75.0,69.0,62.0,62.0,58,58,0,0,3.1401002555497826e-05,3.124230261794499e-05,5.6202571311877745e-05,5.597155877961838e-05,3.758604851339891e-05,3.739608949723718e-05,-1.5869993755283717e-07,-2.3101253225936755e-07,-1.8995901616172513e-07,-3.125907860888796e-08,0,0,0,0,0,0
W2,189538,0,0.0,74.0,68.0,66.0,66.0,62,62,0,0,0.00022910913504668466,0.00022910913504668466,0.0002958197215592875,0.0002958197215592875,0.00025529303619487714,0.00025529303619487714,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,190653,0,0.0,66.0,55.0,50.461932023073686,50.461932023073686,46,46,0,0,0.00041611924196736396,0.0004161192419674716,0.002961302396378367,0.002961302396378367,0.0005348386635526404,0.0005348386635527787,1.0766127572781059e-16,0.0,1.3834419720915037e-16,3.0682921481339775e-17,0,0,0,0,1,1
W2,191101,0,0.0,6.0,6.0,6.0,6.0,6,6,0,0,0.00021141729109785956,0.00021141729109785956,0.00023779634768677574,0.00023779634768677574,0.00021141729109785956,0.00021141729109785956,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,193452,1,1.3169511556625366,8.0,8.0,8.0,8.0,8,8,0,0,0.00014081413746680482,0.00013929637771070702,0.00017624579711165053,0.0001751785046374286,0.00014081413746680482,0.00013929637771070702,-1.5177597560978029e-06,-1.0672924742219467e-06,-1.5177597560978029e-06,0.0,0,0,0,0,0,0
W2,194304,0,0.0,34.0,21.0,20.0,20.0,19,19,0,0,0.00019169641407329788,0.00019169641407329788,0.0004269284647388846,0.0004269284647388846,0.00030351932228272165,0.00030351932228272165,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,194654,0,0.0,9.0,9.0,9.0,9.0,9,9,0,0,0.0001401274477959507,0.0001401274477959507,0.00014580502299957015,0.00014580502299957015,0.0001401274477959507,0.0001401274477959507,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,194953,0,0.0,9.0,9.0,7.0,7.0,7,7,0,0,1.3717742667217358e-06,1.3717742667217358e-06,2.002364107897318e-06,2.002364107897318e-06,1.6211877697620512e-06,1.6211877697620512e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,195401,0,0.0,7.0,7.0,7.0,7.0,7,7,0,0,1.041221802162389e-05,1.041221802162389e-05,1.0876180293979887e-05,1.0876180293979887e-05,1.041221802162389e-05,1.041221802162389e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,195414,0,0.0,10.0,10.0,10.0,10.0,10,10,0,0,1.5502287453728059e-07,1.5502287453728059e-07,3.816323580056765e-07,3.816323580056765e-07,1.5502287453728059e-07,1.5502287453728059e-07,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,195892,0,0.0,72.0,59.0,53.0,53.0,48,48,0,0,4.412728765190721e-05,4.412728765190721e-05,8.00336406278606e-05,8.00336406278606e-05,5.883638353587628e-05,5.883638353587628e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,197749,0,0.0,20.0,20.0,20.0,20.0,19,19,0,0,0.00019722028258186696,0.00019722028258186696,0.00023518899757337118,0.00023518899757337118,0.00019722028258186696,0.00019722028258186696,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,198494,0,0.0,73.0,65.0,62.00678238030939,62.00678238030939,59,59,0,0,1.9609607395202966e-05,1.9609607420120632e-05,2.469440877067233e-05,2.469440880735846e-05,2.2875524529143864e-05,2.2875524558211484e-05,2.491766626475274e-14,3.668612858160128e-14,2.906761948653046e-14,4.149953221777719e-15,0,0,0,0,0,0
W2,198815,0,0.0,86.0,65.0,51.92347183617525,51.92347183617525,50,50,0,0,2.7579882097826106e-06,2.7579882097826106e-06,6.4085181930238e-06,6.4085181930238e-06,4.438546655464788e-06,4.438546655464788e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,199050,0,0.0,18.0,15.0,15.0,15.0,14,14,0,0,7.284793224313389e-05,7.284793224313389e-05,9.978429360511901e-05,9.978429360511901e-05,8.435023733415502e-05,8.435023733415502e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,199307,1,0.32252535223960876,62.0,55.0,53.0,53.0,51,51,0,0,0.0001145581181294948,0.00011221551613787949,0.00016480825061566604,0.00016141222515350022,0.00013264624204467818,0.000129933755528071,-2.3426019916153147e-06,-3.3960254621658156e-06,-2.7124865166071766e-06,-3.6988452499186184e-07,0,0,0,0,0,0
